Document Index (generated),Number of Records per music_data.json,Number of Records,Artist,Difficult Words,F K Grade,Flesch Index,Fog Index,Num Dupes,Num Lines,Num Syllables,Num Words,Pos,songs Index (generated),tags Index (generated),Tags,Title,Year (Songs),Year
65,1,1,Justin Timberlake,19,0.9,104.64,5.6,48,91,977.4,898,45,40,2,pop,Not A Bad Thing,2014,2014
30,1,1,Billy Joel,17,2.1,96.18,5.6,23,35,391.5,329,28,19,2,pop,My Life,1979,1979
36,1,1,Phil Collins,16,2.1,96.18,5.6,24,37,454.5,367,64,51,2,pop,Don't Lose My Number,1985,1985
37,1,1,El Debarge,33,2.1,96.18,5.6,42,40,459,375,67,53,2,pop,Who's Johnny,1986,1986
52,1,1,Train,29,2.1,96.18,5.6,18,48,522,440,4,3,2,pop,Drops Of Jupiter,2001,2001
52,1,1,Outkast,67,2.1,96.18,5.6,14,42,469.8,384,94,65,2,pop,"So Fresh, So Clean",2001,2001
56,1,1,Ciara,40,2.1,96.18,5.6,24,51,584.1,475,5,4,2,pop,"1, 2 Step",2005,2005
57,1,1,Rihanna,42,2.1,96.18,5.6,36,68,737.1,617,19,13,2,pop,SOS,2006,2006
58,1,1,Ciara,29,2.1,96.18,5.6,19,60,673.2,569,71,55,2,pop,Promise,2007,2007
63,1,1,Maroon 5,47,2.1,96.18,5.6,33,58,689.4,562,4,3,2,pop,Payphone,2012,2012
64,1,1,Maroon 5,13,2.1,96.18,5.6,31,37,401.4,334,51,42,2,pop,Love Somebody,2013,2013
31,1,1,Kenny Rogers,57,3.3,87.72,5.6,13,42,519.3,414,34,27,2,pop,Coward Of The County,1980,1980
61,1,1,Lady Gaga,48,3.3,87.72,5.6,46,65,768.6,596,16,13,2,pop,Telephone,2010,2010
62,1,1,Nicki Minaj,68,3.3,87.72,5.6,25,64,790.2,620,50,40,2,pop,Moment 4 Life,2011,2011
63,1,1,Taylor Swift,21,3.3,87.72,5.6,21,36,452.7,352,33,25,2,pop,We Are Never Ever Getting Back Together,2012,2012
30,1,1,Blondie,27,11.5,28.5,5.6,58,30,547.2,278,18,11,2,pop,Heart Of Glass,1979,1979
51,1,1,Eminem,99,2.1,96.18,5.6,53,107,1239.3,1015,51,33,2,religious,The Real Slim Shady,2000,2000
53,1,1,Eminem,99,2.1,96.18,5.6,32,76,902.7,730,47,27,2,religious,Cleanin' out my Closet,2002,2002
54,1,1,Eminem,118,2.1,96.18,5.6,27,89,1049.4,845,89,73,2,religious,Sing For The Moment,2003,2003
55,1,1,Jay-Z,74,2.1,96.18,5.6,29,72,781.2,664,21,18,2,religious,Dirt Off Your Shoulder,2004,2004
55,1,1,Kanye West,91,2.1,96.18,5.6,18,77,891.9,756,47,36,2,religious,All Falls Down,2004,2004
57,1,1,Eminem,84,2.1,96.18,5.6,39,97,1080,913,90,65,2,religious,When I'm Gone,2006,2006
64,1,1,Eminem,76,2.1,96.18,5.6,31,79,894.6,741,67,55,2,religious,Berzerk,2013,2013
53,1,1,Eminem,92,3.3,87.72,5.6,34,84,1024.2,795,63,37,2,religious,Lose Yourself,2002,2002
54,1,1,Eminem,92,3.3,87.72,5.6,34,84,1024.2,795,28,26,2,religious,Lose Yourself,2003,2003
27,1,1,Elton John,10,0.9,104.64,5.6,24,28,298.8,261,64,41,2,rock,Island Girl,1976,1976
31,1,1,Air Supply,13,0.9,104.64,5.6,28,36,391.5,353,15,10,2,rock,Lost In Love,1980,1980
41,1,1,Michael Bolton,16,0.9,104.64,5.6,31,42,459,410,52,41,2,rock,How Can We Be Lovers,1990,1990
57,1,1,Christina Aguilera,30,0.9,104.64,5.6,31,54,556.2,486,32,24,2,rock,Ain't no Other Man,2006,2006
66,1,1,Selena Gomez,36,0.9,104.64,5.6,20,52,522,470,27,24,2,rock,Good For You,2015,2015
22,1,1,Janis Joplin,43,2.1,96.18,5.6,12,43,472.5,402,11,8,2,rock,Me And Bobby McGee,1971,1971
30,1,1,Charlie Daniels Band,33,2.1,96.18,5.6,11,41,452.7,390,50,33,2,rock,The Devil Went Down To Georgia,1979,1979
34,1,1,Elton John,12,2.1,96.18,5.6,21,36,387,332,74,59,2,rock,I'm Still Standing,1983,1983
35,1,1,Bruce Springsteen,13,2.1,96.18,5.6,14,25,263.7,226,67,55,2,rock,Cover Me,1984,1984
41,1,1,Michael Bolton,15,2.1,96.18,5.6,20,34,373.5,315,12,12,2,rock,How Am I Supposed To Live Without You,1990,1990
42,1,1,Chris Issak,5,2.1,96.18,5.6,26,28,322.2,268,79,49,2,rock,Wicked Game,1991,1991
47,1,1,John Mellencamp,29,2.1,96.18,5.6,11,30,327.6,274,71,41,2,rock,Key West Intermezzo,1996,1996
48,1,1,Michael Bolton,17,2.1,96.18,5.6,7,26,286.2,243,89,63,2,rock,Go The Distance,1997,1997
22,1,1,Dramatics,10,0.9,104.64,5.6,8,24,250.2,237,46,29,2,soul,Whatcha See Is Whatcha Get,1971,1971
20,1,1,Stevie Wonder,7,2.1,96.18,5.6,11,20,219.6,184,32,24,2,soul,My Cherie Amour,1969,1969
28,1,1,Stevie Wonder,24,2.1,96.18,5.6,9,25,301.5,247,51,33,2,soul,I Wish,1977,1977
33,1,1,Stevie Wonder,37,2.1,96.18,5.6,58,90,999.9,812,95,71,2,soul,Do I Do,1982,1982
37,1,1,Stevie Wonder,15,2.1,96.18,5.6,24,39,425.7,358,100,77,2,soul,Go Home,1986,1986
32,1,1,Sheena Easton,25,1.3,103.63,6,12,32,370.8,347,95,75,2,electronic/dance,Modern Girl,1981,1981
38,1,1,Madonna,9,6,69.79,6,0,3,46.8,32,46,32,2,electronic/dance,Causing A Commotion,1987,1987
43,1,1,Madonna,9,6,69.79,6,0,3,46.8,32,21,18,2,electronic/dance,This Used To Be My Playground,1992,1992
45,1,1,Madonna,9,6,69.79,6,0,3,46.8,32,13,12,2,electronic/dance,I'll Remember,1994,1994
45,1,1,Brandy,13,1.3,103.63,6,8,21,245.7,218,100,78,2,hip-hop/rnb,I Wanna Be Down,1994,1994
46,1,1,Brandy,13,1.3,103.63,6,8,21,245.7,218,49,30,2,hip-hop/rnb,I Wanna Be Down,1995,1995
49,1,1,Destiny's Child,25,1.3,103.63,6,17,60,638.1,601,12,7,2,hip-hop/rnb,"No, No, No",1998,1998
51,1,1,Jagged Edge,33,2.5,95.17,6,8,27,315.9,270,46,29,2,hip-hop/rnb,Let's Get Married,2000,2000
57,1,1,Sean Paul,25,2.5,95.17,6,57,78,947.7,820,37,29,2,hip-hop/rnb,(When You Gonna) Give It Up To Me,2006,2006
50,1,1,Brandy,19,3.7,86.71,6,23,39,510.3,407,14,11,2,hip-hop/rnb,Have You Ever?,1999,1999
25,1,1,Roberta Flack,14,2.5,95.17,6,13,16,201.6,165,35,29,2,jazz,Feel Like Makin' Love,1974,1974
53,1,1,Kylie Minogue,8,0.1,112.09,6,28,36,372.6,378,45,26,2,pop,Can't Get You Out Of My Head,2002,2002
30,1,1,Kenny Rogers,17,1.3,103.63,6,7,26,309.6,283,47,31,2,pop,She Believes In Me,1979,1979
61,1,1,Lady Antebellum,17,1.3,103.63,6,10,20,246.6,218,2,2,2,pop,Need You Now,2010,2010
63,1,1,Carrie Underwood,11,1.3,103.63,6,11,32,366.3,342,66,49,2,pop,Good Girl,2012,2012
20,1,1,Kenny Rogers,21,2.5,95.17,6,7,17,215.1,181,78,45,2,pop,"Ruby, Don't Take Your Love To Town",1969,1969
21,1,1,Aretha Franklin,10,2.5,95.17,6,1,15,180.9,155,100,58,2,pop,Call Me,1970,1970
57,1,1,Blue October,54,2.5,95.17,6,22,52,675.9,553,82,59,2,pop,Hate Me,2006,2006
60,1,1,Taylor Swift,30,2.5,95.17,6,10,30,363.6,303,76,57,2,pop,White Horse,2009,2009
64,1,1,Lady Antebellum,25,2.5,95.17,6,13,34,434.7,353,93,70,2,pop,Downtown,2013,2013
60,1,1,Britney Spears,26,3.7,86.71,6,29,44,611.1,480,27,22,2,pop,Circus,2009,2009
55,1,1,Kanye West,64,2.5,95.17,6,12,55,673.2,564,43,33,2,religious,Jesus Walks,2004,2004
56,1,1,Eminem,87,2.5,95.17,6,26,88,1088.1,904,59,52,2,religious,Mockingbird,2005,2005
61,1,1,Eminem,56,2.5,95.17,6,37,72,880.2,731,7,6,2,religious,Love The Way You Lie,2010,2010
61,1,1,Eminem,90,2.5,95.17,6,26,78,1049.4,854,24,21,2,religious,Not Afraid,2010,2010
25,1,1,Elton John,17,2.5,95.17,6,11,24,293.4,246,78,62,2,rock,Don't Let The Sun Go Down On Me,1974,1974
36,1,1,Don Henley,26,2.5,95.17,6,13,28,353.7,303,53,42,2,rock,The Boys Of Summer,1985,1985
43,1,1,George Michael,17,2.5,95.17,6,11,24,293.4,246,26,21,2,rock,Don't Let The Sun Go Down On Me,1992,1992
61,1,1,OneRepublic,25,2.5,95.17,6,18,38,499.5,403,54,48,2,rock,All The Right Moves,2010,2010
43,1,1,Boyz II Men,33,2.5,95.17,6,22,63,729.9,634,1,1,2,soul,End Of The Road,1992,1992
48,1,1,Mc Lyte,54,1.7,102.61,6.4,12,49,648,568,61,45,2,hip-hop/rnb,Cold Rock A Party,1997,1997
54,1,1,Daniel Bedingfield,9,1.7,102.61,6.4,15,32,414.9,383,60,50,2,pop,If You're Not The One,2003,2003
53,1,1,Michael Jackson,12,2.9,94.15,6.4,17,29,388.8,321,64,38,2,pop,Butterflies,2002,2002
55,1,1,Kanye West,73,2.9,94.15,6.4,10,67,953.1,803,61,47,2,religious,Through the Wire,2004,2004
33,1,1,Dan Fogelberg,26,2.9,94.15,6.4,8,25,351.9,290,35,26,2,rock,Leader Of The Band,1982,1982
21,1,1,Kinks,31,5.2,77.23,6.4,40,30,461.7,331,52,30,2,rock,Lola,1970,1970
50,1,1,Everlast,37,2.1,101.59,6.8,17,40,564.3,496,28,23,2,country,What It's Like,1999,1999
36,1,1,Tina Turner,20,3.3,93.14,6.8,16,31,484.2,394,93,72,2,hip-hop/rnb,Private Dancer,1985,1985
23,1,1,Cher,3,-2.2,118.18,3.6,23,34,163.8,163,62,37,3,folk,The Way Of Love,1972,1972
26,1,1,"Earth, Wind and Fire",22,0.1,101.26,3.6,32,61,360,301,59,36,3,hip-hop/rnb,That's The Way Of The World,1975,1975
36,1,1,Aretha Franklin,23,0.1,101.26,3.6,45,85,480.6,399,94,73,3,hip-hop/rnb,Who's Zoomin' Who,1985,1985
29,1,1,"Earth, Wind and Fire",24,1.3,92.8,3.6,42,53,338.4,254,77,58,3,hip-hop/rnb,Serpentine Fire,1978,1978
18,1,1,Ray Charles,2,1.3,92.8,3.6,15,26,146.7,114,80,55,3,jazz,Here We Go Again,1967,1967
27,1,1,Diana Ross,13,-1,109.72,3.6,18,35,197.1,173,15,9,3,pop,Love Hangover,1976,1976
32,1,1,Diana Ross,16,-1,109.72,3.6,34,64,351,316,42,35,3,pop,It's My Turn,1981,1981
24,1,1,George Harrison,0,0.1,101.26,3.6,37,49,234.9,203,42,28,3,pop,Give Me Love,1973,1973
37,1,1,Bananarama,13,0.1,101.26,3.6,33,41,245.7,200,38,32,3,pop,Venus,1986,1986
29,1,1,Paul Simon,29,1.3,92.8,3.6,28,55,361.8,270,48,34,3,pop,Slip Slidin' Away,1978,1978
36,1,1,Sheena Easton,24,1.3,92.8,3.6,33,54,303.3,225,100,78,3,pop,Sugar Walls,1985,1985
29,1,1,Rolling Stones,25,-1,109.72,3.6,35,58,322.2,289,16,12,3,reggae,Miss You,1978,1978
37,1,1,Simple Minds,17,-1,109.72,3.6,56,89,485.1,429,17,14,3,rock,Alive And Kicking,1986,1986
38,1,1,Fleetwood Mac,3,-1,109.72,3.6,9,18,100.8,88,81,54,3,rock,Big Love,1987,1987
21,1,1,Chicago,17,0.1,101.26,3.6,10,27,158.4,131,59,35,3,rock,Make Me Smile,1970,1970
50,1,1,Shania Twain,14,0.1,101.26,3.6,19,48,274.5,225,57,44,3,rock,From This Moment On,1999,1999
28,1,1,B.J. Thomas,20,1.3,92.8,3.6,26,46,272.7,207,96,65,3,rock,Don't Worry Baby,1977,1977
41,1,1,Billy Joel,134,2.5,84.34,3.6,66,106,697.5,509,35,29,3,rock,We Didn't Start The Fire,1990,1990
52,1,1,Alicia Keys,14,0.1,101.26,3.6,24,39,234,192,2,2,3,soul,Fallin',2001,2001
54,1,1,Eminem,54,0.5,100.24,4,126,181,1218.6,1021,98,79,3,alternative/indie,Superman,2003,2003
29,1,1,Randy Newman,14,0.5,100.24,4,9,30,213.3,177,41,30,3,classical/soundtrack,Short People,1978,1978
65,1,1,Calvin Harris,8,-0.7,108.7,4,14,19,118.8,106,33,28,3,electronic/dance,Summer,2014,2014
33,1,1,Willie Nelson,4,0.5,100.24,4,12,28,190.8,156,22,13,3,folk,Always On My Mind,1982,1982
30,1,1,Cher,16,1.7,91.78,4,27,56,374.4,289,56,39,3,folk,Take Me Home,1979,1979
39,1,1,Cher,15,2.9,83.32,4,22,39,314.1,226,94,74,3,folk,I Found Someone,1988,1988
54,1,1,R. Kelly,44,-1.8,117.16,4,78,120,727.2,700,61,51,3,hip-hop/rnb,Thoia Thoing,2003,2003
26,1,1,"Earth, Wind and Fire",6,-0.7,108.7,4,26,43,277.2,250,6,5,3,hip-hop/rnb,Shining Star,1975,1975
27,1,1,"Earth, Wind and Fire",6,-0.7,108.7,4,15,24,135,122,59,37,3,hip-hop/rnb,Sing A Song,1976,1976
31,1,1,Michael Jackson,9,-0.7,108.7,4,21,44,290.7,254,4,3,3,hip-hop/rnb,Rock With You,1980,1980
34,1,1,Michael Jackson,22,-0.7,108.7,4,25,41,263.7,232,89,72,3,hip-hop/rnb,Human Nature,1983,1983
34,1,1,"Earth, Wind and Fire",23,-0.7,108.7,4,36,67,386.1,348,100,80,3,hip-hop/rnb,Fall In Love With Me,1983,1983
38,1,1,Michael Jackson,24,-0.7,108.7,4,25,72,453.6,427,45,31,3,hip-hop/rnb,I Just Can't Stop Loving You,1987,1987
48,1,1,Luscious Jackson,27,-0.7,108.7,4,48,77,452.7,398,81,58,3,hip-hop/rnb,Naked Eye,1997,1997
62,1,1,Cee Lo Green,19,-0.7,108.7,4,77,88,541.8,512,7,6,3,hip-hop/rnb,F**K You,2011,2011
18,1,1,Aretha Franklin,21,0.5,100.24,4,22,49,360.9,291,59,45,3,hip-hop/rnb,Baby I Love You,1967,1967
20,1,1,David Ruffin,27,0.5,100.24,4,15,50,361.8,291,97,52,3,hip-hop/rnb,My Whole World Ended,1969,1969
30,1,1,"Earth, Wind and Fire",14,0.5,100.24,4,33,56,395.1,331,38,26,3,hip-hop/rnb,After The Love Has Gone,1979,1979
36,1,1,Eurythmics,12,0.5,100.24,4,37,45,283.5,238,70,56,3,hip-hop/rnb,Would I Lie To You?,1985,1985
39,1,1,Michael Jackson,29,0.5,100.24,4,69,106,711.9,579,36,29,3,hip-hop/rnb,The Way You Make Me Feel,1988,1988
35,1,1,Eurythmics,13,1.7,91.78,4,47,54,355.5,282,38,32,3,hip-hop/rnb,Here Comes The Rain Again,1984,1984
40,1,1,Michael Jackson,35,1.7,91.78,4,59,116,801,601,93,67,3,hip-hop/rnb,Smooth Criminal,1989,1989
33,1,1,Diana Ross,5,-1.8,117.16,4,20,31,164.7,160,54,37,3,pop,Why Do Fools Fall In Love?,1982,1982
20,1,1,Elvis Presley,11,-0.7,108.7,4,40,51,332.1,297,18,13,3,pop,Suspicious Minds,1969,1969
20,1,1,Elvis Presley,15,-0.7,108.7,4,12,37,242.1,219,35,26,3,pop,In The Ghetto,1969,1969
30,1,1,Diana Ross,11,-0.7,108.7,4,25,38,237.6,220,97,69,3,pop,The Boss,1979,1979
32,1,1,Diana Ross,8,-0.7,108.7,4,14,36,234,205,2,2,3,pop,Endless Love,1981,1981
32,1,1,Dolly Parton,28,-0.7,108.7,4,36,65,402.3,360,9,9,3,pop,9 To 5,1981,1981
32,1,1,Diana Ross,18,-0.7,108.7,4,47,70,388.8,356,98,77,3,pop,I'm Coming Out,1981,1981
36,1,1,Madonna,12,-0.7,108.7,4,29,47,290.7,258,9,7,3,pop,Crazy For You,1985,1985
38,1,1,Bananarama,16,-0.7,108.7,4,13,36,227.7,202,53,38,3,pop,I Heard A Rumour,1987,1987
57,1,1,Madonna,9,-0.7,108.7,4,90,94,545.4,476,91,66,3,pop,Hung Up,2006,2006
24,1,1,Roberta Flack,19,0.5,100.24,4,38,55,377.1,323,3,2,3,pop,Killing Me Softly With His Song,1973,1973
25,1,1,John Denver,8,0.5,100.24,4,18,27,177.3,145,25,19,3,pop,Annie's Song,1974,1974
25,1,1,Joni Mitchell,22,0.5,100.24,4,11,33,219.6,180,53,44,3,pop,Help Me,1974,1974
26,1,1,Bee Gees,16,0.5,100.24,4,41,54,378,314,11,9,3,pop,Jive Talkin',1975,1975
29,1,1,Roberta Flack,13,0.5,100.24,4,21,37,252,210,38,28,3,pop,The Closer I Get To You,1978,1978
32,1,1,Sheena Easton,26,0.5,100.24,4,19,53,360.9,294,12,11,3,pop,Morning Train,1981,1981
36,1,1,Madonna,17,0.5,100.24,4,19,43,274.5,227,2,1,3,pop,Like A Virgin,1985,1985
36,1,1,Diana Ross,20,0.5,100.24,4,13,49,285.3,247,49,39,3,pop,Missing You,1985,1985
37,1,1,Paul McCartney,9,0.5,100.24,4,21,41,276.3,236,92,71,3,pop,Spies Like Us,1986,1986
40,1,1,Sheena Easton,21,0.5,100.24,4,56,90,604.8,509,41,32,3,pop,The Lover In Me,1989,1989
45,1,1,Madonna,24,0.5,100.24,4,38,50,356.4,296,84,65,3,pop,Secret,1994,1994
46,1,1,Sheryl Crow,11,0.5,100.24,4,11,29,201.6,173,30,19,3,pop,Strong Enough,1995,1995
46,1,1,Madonna,24,0.5,100.24,4,38,50,356.4,296,71,44,3,pop,Secret,1995,1995
48,1,1,Madonna,23,0.5,100.24,4,14,45,301.5,247,87,61,3,pop,Don't Cry For Me Argentina,1997,1997
48,1,1,Madonna,16,0.5,100.24,4,13,24,171,141,99,66,3,pop,You Must Love Me,1997,1997
53,1,1,Sheryl Crow,20,0.5,100.24,4,34,58,396,323,35,22,3,pop,Soak up the Sun,2002,2002
66,1,1,Mark Ronson,31,0.5,100.24,4,64,99,693.9,591,1,1,3,pop,Uptown Funk!,2015,2015
23,1,1,Paul Simon,10,1.7,91.78,4,19,34,253.8,202,57,32,3,pop,Mother And Child Reunion,1972,1972
30,1,1,Bee Gees,12,1.7,91.78,4,47,65,457.2,365,11,6,3,pop,Too Much Heaven,1979,1979
31,1,1,Paul McCartney,16,1.7,91.78,4,26,34,261,198,7,5,3,pop,Coming Up,1980,1980
31,1,1,"Lipps, Inc.",12,1.7,91.78,4,49,50,390.6,296,8,6,3,pop,Funkytown,1980,1980
35,1,1,Paul McCartney,19,1.7,91.78,4,52,49,365.4,274,3,2,3,pop,Say Say Say,1984,1984
36,1,1,Paul McCartney,9,1.7,91.78,4,17,34,253.8,203,72,57,3,pop,No More Lonely Nights,1985,1985
36,1,1,Madonna,21,1.7,91.78,4,28,41,279.9,220,81,62,3,pop,Angel,1985,1985
42,1,1,Madonna,27,1.7,91.78,4,19,43,279,218,21,14,3,pop,Justify My Love,1991,1991
31,1,1,Diana Ross,17,2.9,83.32,4,68,59,452.7,333,18,13,3,pop,Upside Down,1980,1980
33,1,1,Roberta Flack,17,2.9,83.32,4,4,25,179.1,127,46,33,3,pop,Making Love,1982,1982
33,1,1,Paul McCartney,17,5.2,66.4,4,33,32,297.9,190,4,4,3,pop,Ebony And Ivory,1982,1982
64,1,1,Rihanna,13,-1.8,117.16,4,64,74,423,419,70,58,3,reggae,Pour It Up,2013,2013
33,1,1,Rolling Stones,16,-0.7,108.7,4,14,33,207.9,181,94,70,3,reggae,Waiting On A Friend,1982,1982
18,1,1,Rolling Stones,13,0.5,100.24,4,17,34,224.1,187,24,18,3,reggae,Ruby Tuesday,1967,1967
61,1,1,Rihanna,21,0.5,100.24,4,106,111,727.2,584,15,12,3,reggae,Rude Boy,2010,2010
63,1,1,Rihanna,11,0.5,100.24,4,18,34,239.4,194,79,60,3,reggae,Birthday Cake,2012,2012
58,1,1,Rihanna,44,1.7,91.78,4,54,95,676.8,529,2,2,3,reggae,Umbrella,2007,2007
63,1,1,Rihanna,11,2.9,83.32,4,45,48,333.9,243,21,16,3,reggae,Where Have You Been,2012,2012
20,1,1,Dionne Warwick,2,-1.8,117.16,4,2,22,121.5,116,64,40,3,rock,This Girl's In Love With You,1969,1969
25,1,1,Chicago,6,-0.7,108.7,4,23,40,232.2,219,98,71,3,rock,Call On Me,1974,1974
29,1,1,Chris Rea,12,-0.7,108.7,4,40,58,338.4,308,84,62,3,rock,Fool,1978,1978
36,1,1,Simple Minds,19,-0.7,108.7,4,35,55,358.2,319,16,13,3,rock,Don't You,1985,1985
36,1,1,Tina Turner,19,-0.7,108.7,4,60,98,574.2,530,59,47,3,rock,Better Be Good To Me,1985,1985
39,1,1,Phil Collins,14,-0.7,108.7,4,17,30,193.5,169,29,23,3,rock,A Groovy Kind Of Love,1988,1988
65,1,1,Maroon 5,16,-0.7,108.7,4,55,73,487.8,433,29,25,3,rock,Maps,2014,2014
17,1,1,Brenda Lee,16,0.5,100.24,4,6,24,162.9,132,70,41,3,rock,Coming On Strong,1966,1966
20,1,1,B.J. Thomas,11,0.5,100.24,4,16,27,183.6,157,99,54,3,rock,Hooked On A Feeling,1969,1969
24,1,1,Chicago,16,0.5,100.24,4,36,45,326.7,268,54,37,3,rock,Feelin' Stronger Every Day,1973,1973
27,1,1,Fleetwood Mac,32,0.5,100.24,4,26,46,324.9,268,53,32,3,rock,Say You Love Me,1976,1976
29,1,1,Electric Light Orchestra,13,0.5,100.24,4,31,53,367.2,303,94,69,3,rock,Turn To Stone,1978,1978
31,1,1,Gary Numan,7,0.5,100.24,4,7,16,98.1,84,12,8,3,rock,Cars,1980,1980
31,1,1,Fleetwood Mac,24,0.5,100.24,4,18,52,326.7,265,87,61,3,rock,Sara,1980,1980
32,1,1,Blondie,43,0.5,100.24,4,13,65,442.8,375,15,13,3,rock,Rapture,1981,1981
32,1,1,Climax Blues Band,22,0.5,100.24,4,18,41,243.9,209,20,18,3,rock,I Love You,1981,1981
32,1,1,John Lennon,20,0.5,100.24,4,14,30,198.9,164,21,19,3,rock,Woman,1981,1981
34,1,1,Phil Collins,17,0.5,100.24,4,36,64,434.7,356,37,28,3,rock,You Can't Hurry Love,1983,1983
35,1,1,Tina Turner,25,0.5,100.24,4,25,51,353.7,305,2,1,3,rock,What's Love Got To Do With It,1984,1984
35,1,1,Chicago,24,0.5,100.24,4,41,69,411.3,345,45,37,3,rock,Hard Habit To Break,1984,1984
35,1,1,Wang Chung,5,0.5,100.24,4,36,44,297.9,258,74,61,3,rock,Dance Hall Days,1984,1984
35,1,1,Billy Joel,18,0.5,100.24,4,25,54,378,317,89,73,3,rock,The Longest Time,1984,1984
36,1,1,a-ha,18,0.5,100.24,4,18,38,245.7,205,10,8,3,rock,Take On Me,1985,1985
40,1,1,Gloria Estefan,16,0.5,100.24,4,15,40,275.4,226,14,10,3,rock,Don't Wanna Lose You,1989,1989
44,1,1,Tina Turner,24,0.5,100.24,4,34,63,423,355,42,29,3,rock,I Don't Wanna Fight,1993,1993
56,1,1,Gwen Stefani,19,0.5,100.24,4,13,34,242.1,199,76,64,3,rock,Cool,2005,2005
57,1,1,Taylor Hicks,16,0.5,100.24,4,30,55,376.2,314,99,71,3,rock,Do I Make you Proud,2006,2006
62,1,1,Maroon 5,24,0.5,100.24,4,46,76,501.3,417,9,8,3,rock,Moves Like Jagger,2011,2011
63,1,1,Maroon 5,24,0.5,100.24,4,46,76,501.3,417,36,28,3,rock,Moves Like Jagger,2012,2012
65,1,1,Maroon 5,23,0.5,100.24,4,82,78,582.3,466,62,52,3,rock,Animals,2014,2014
66,1,1,Maroon 5,23,0.5,100.24,4,82,78,582.3,466,46,37,3,rock,Animals,2015,2015
66,1,1,George Ezra,13,0.5,100.24,4,55,53,323.1,272,89,67,3,rock,Budapest,2015,2015
17,1,1,Bobby Darin,18,1.7,91.78,4,9,26,171,131,73,43,3,rock,If I Were A Carpenter,1966,1966
21,1,1,Chicago,16,1.7,91.78,4,7,18,130.5,100,61,37,3,rock,25 Or 6 To 4,1970,1970
28,1,1,Electric Light Orchestra,23,1.7,91.78,4,32,50,347.4,258,15,9,3,rock,Telephone Line,1977,1977
31,1,1,Blondie,29,1.7,91.78,4,18,39,304.2,229,1,1,3,rock,Call Me,1980,1980
35,1,1,Yes,25,1.7,91.78,4,32,57,441,332,8,7,3,rock,Owner Of A Lonely Heart,1984,1984
36,1,1,Phil Collins,10,1.7,91.78,4,31,52,376.2,298,33,27,3,rock,One More Night,1985,1985
36,1,1,Tina Turner,21,1.7,91.78,4,19,38,285.3,220,57,45,3,rock,We Don't Need Another Hero,1985,1985
37,1,1,Level 42,25,1.7,91.78,4,11,35,251.1,191,37,31,3,rock,Something About You,1986,1986
55,1,1,Toby Keith,37,1.7,91.78,4,10,48,367.2,284,90,68,3,rock,American Soldier,2004,2004
38,1,1,Wang Chung,19,6.4,57.94,4,35,50,448.2,265,12,11,3,rock,Everybody Have Fun Tonight,1987,1987
31,1,1,Isaac Hayes,18,-1.8,117.16,4,38,69,364.5,352,63,44,3,soul,Don't Let Go,1980,1980
50,1,1,98 Degrees,19,-0.7,108.7,4,43,78,462.6,403,37,31,3,soul,The Hardest Thing,1999,1999
18,1,1,Marvin Gaye and Tammi Terrell,19,0.5,100.24,4,21,46,300.6,246,87,61,3,soul,Ain't No Mountain High Enough,1967,1967
41,1,1,Jody Watley,13,0.5,100.24,4,14,31,225.9,181,41,32,3,soul,Everything,1990,1990
44,1,1,Brian McKnight,15,0.5,100.24,4,14,39,268.2,225,54,38,3,soul,One Last Cry,1993,1993
48,1,1,98 Degrees,27,0.5,100.24,4,11,39,267.3,219,45,33,3,soul,Invisible Man,1997,1997
46,1,1,Annie Lennox,23,2.9,83.32,4,33,43,327.6,235,78,49,3,soul,"No More ""I Love You's""",1995,1995
62,1,1,LMFAO,19,-0.3,107.69,4.4,45,56,412.2,375,57,45,3,electronic/dance,Sexy And I Know It,2011,2011
63,1,1,LMFAO,19,-0.3,107.69,4.4,45,56,412.2,375,13,10,3,electronic/dance,Sexy And I Know It,2012,2012
63,1,1,Calvin Harris,3,-0.3,107.69,4.4,17,20,144,127,42,32,3,electronic/dance,Feel So Close,2012,2012
66,1,1,Calvin Harris,12,-0.3,107.69,4.4,38,52,378,340,100,76,3,electronic/dance,How Deep Is Your Love,2015,2015
64,1,1,Calvin Harris,14,0.9,99.23,4.4,31,46,365.4,314,56,45,3,electronic/dance,I Need Your Love,2013,2013
17,1,1,Cher,7,-0.3,107.69,4.4,14,26,181.8,168,60,37,3,folk,Bang Bang,1966,1966
18,1,1,Van Morrison,24,-0.3,107.69,4.4,17,43,306,280,35,28,3,folk,Brown Eyed Girl,1967,1967
40,1,1,Cher,13,-0.3,107.69,4.4,32,52,384.3,358,35,27,3,folk,If I Could Turn Back Time,1989,1989
25,1,1,Cher,30,0.9,99.23,4.4,27,52,409.5,344,33,27,3,folk,Dark Lady,1974,1974
40,1,1,Cher,14,0.9,99.23,4.4,28,46,337.5,293,79,58,3,folk,After All,1989,1989
50,1,1,Cher,14,3.3,82.31,4.4,36,57,540.9,387,1,1,3,folk,Believe,1999,1999
18,1,1,Aretha Franklin,21,-0.3,107.69,4.4,16,58,391.5,358,13,11,3,hip-hop/rnb,Respect,1967,1967
18,1,1,Aretha Franklin,13,-0.3,107.69,4.4,7,35,240.3,220,75,52,3,hip-hop/rnb,I Never Loved A Man,1967,1967
22,1,1,James Taylor,13,-0.3,107.69,4.4,14,45,309.6,286,17,12,3,hip-hop/rnb,You've Got A Friend,1971,1971
